SIGHTING_COUNT,SIGHTING_DATE,SIGHTING_LATITUDE,SIGHTING_LONGITUDE
1,02/07/2018,54.137,-54.18
1,02/07/2018,54.198,-53.843
1,02/07/2018,54.238,-53.788
1,02/07/2018,54.257,-54.188
1,02/07/2018,54.885,-53.538
1,02/07/2018,54.883,-54.678
1,02/07/2018,54.887,-54.668
1,02/07/2018,54.879,-54.647
1,02/07/2018,54.887,-54.651
1,02/07/2018,54.881,-54.629
1,02/07/2018,54.897,-54.637
1,02/07/2018,54.385,-54.592
1,02/07/2018,54.698,-53.708
1,02/07/2018,54.417,-54.64
1,02/07/2018,54.625,-54.448
1,02/07/2018,54.88,-54.778
1,02/07/2018,55.138,-55.037
1,02/07/2018,54.93,-54.727
1,02/07/2018,55.047,-54.507
1,02/07/2018,55.092,-54.678
1,02/07/2018,56.103,-57.537
1,02/07/2018,56.103,-57.535
1,02/07/2018,55.957,-57.62
1,02/07/2018,55.975,-57.785
1,02/07/2018,55.955,-57.873
1,02/07/2018,56.188,-58.069
1,02/07/2018,56.204,-58.027
1,02/07/2018,56.275,-58.303
1,02/07/2018,56.522,-58.905
1,02/07/2018,56.826,-58.692
1,02/07/2018,56.843,-58.715
1,02/07/2018,56.839,-58.707
1,02/07/2018,56.915,-58.62
1,02/07/2018,56.967,-59.452
1,02/07/2018,57.307,-59.475
1,02/07/2018,56.858,-58.96
1,02/07/2018,57.147,-59.448
1,02/07/2018,57.191,-60.201
1,02/07/2018,57.186,-60.183
1,02/07/2018,57.184,-60.18
1,02/07/2018,56.7,-59.232
1,02/07/2018,57.166,-60.243
1,02/07/2018,57.167,-60.24
1,02/07/2018,56.793,-59.37
1,02/07/2018,57.302,-59.738
1,02/07/2018,57.47,-59.557
1,02/07/2018,56.598,-59.433
1,02/07/2018,57.307,-59.483
1,02/07/2018,57.122,-60.605
1,02/07/2018,56.635,-59.638
1,02/07/2018,56.933,-59.91
1,02/07/2018,56.872,-60.254
1,02/07/2018,56.874,-60.265
1,02/07/2018,56.856,-60.272
1,02/07/2018,56.931,-60.139
1,02/07/2018,56.932,-60.124
1,02/07/2018,56.93,-60.123
1,02/07/2018,56.598,-59.782
1,02/07/2018,56.867,-60.168
1,02/07/2018,57.122,-60.607
1,02/07/2018,57.013,-60.99
1,02/07/2018,57.023,-60.988
1,02/07/2018,57.026,-61.001
1,02/07/2018,57.026,-60.974
1,02/07/2018,57.035,-61.005
1,02/07/2018,56.603,-60.053
1,02/07/2018,56.698,-60.11
1,02/07/2018,56.512,-60.12
1,02/07/2018,56.775,-60.727
1,02/07/2018,56.769,-60.721
1,02/07/2018,56.763,-60.748
1,02/07/2018,56.767,-60.723
1,02/07/2018,56.498,-60.245
1,02/07/2018,56.927,-60.51
1,02/07/2018,56.782,-60.505
1,02/07/2018,56.363,-60.37
1,02/07/2018,56.252,-60.439
1,02/07/2018,56.25,-60.456
1,02/07/2018,56.532,-60.015
1,02/07/2018,56.37,-61.102
1,02/07/2018,56.231,-60.374
1,02/07/2018,56.212,-60.267
1,02/07/2018,56.226,-60.303
1,02/07/2018,56.262,-60.19
1,02/07/2018,56.228,-60.338
1,02/07/2018,56.25,-60.174
1,02/07/2018,56.254,-60.226
1,02/07/2018,56.255,-60.237
1,02/07/2018,56.24,-60.239
1,02/07/2018,56.131,-60.086
1,02/07/2018,56.131,-60.079
1,02/07/2018,56.13,-60.071
1,02/07/2018,56.133,-60.079
1,02/07/2018,55.946,-59.794
1,02/07/2018,55.951,-59.814
1,02/07/2018,55.955,-59.776
1,02/07/2018,55.955,-59.793
1,02/07/2018,55.955,-59.823
1,02/07/2018,55.949,-59.806
1,02/07/2018,55.946,-59.789
1,02/07/2018,55.954,-59.797
1,02/07/2018,55.948,-59.804
1,02/07/2018,56.222,-60.1
1,02/07/2018,56.537,-59.502
1,02/07/2018,56.048,-60.067
1,02/07/2018,56.27,-59.05
1,02/07/2018,56.39,-59.103
1,02/07/2018,56.382,-59.358
1,02/07/2018,56.245,-59.552
1,02/07/2018,55.91,-59.804
1,02/07/2018,55.918,-59.829
1,02/07/2018,55.92,-59.811
1,02/07/2018,56.42,-59.195
1,02/07/2018,56.103,-59.578
1,02/07/2018,55.755,-59.59
1,02/07/2018,55.658,-59.55
1,02/07/2018,56.235,-59.348
1,02/07/2018,56.275,-59.19
1,02/07/2018,55.557,-59.45
1,02/07/2018,55.704,-59.238
1,02/07/2018,55.732,-59.157
1,02/07/2018,55.724,-59.17
1,02/07/2018,55.546,-59.407
1,02/07/2018,55.55,-59.423
1,02/07/2018,56.282,-59.1
1,02/07/2018,56.003,-59.532
1,02/07/2018,56.275,-58.285
1,02/07/2018,55.898,-59.429
1,02/07/2018,55.905,-59.434
1,02/07/2018,56.478,-59.125
1,02/07/2018,56.082,-58.953
1,02/07/2018,56.212,-58.662
1,02/07/2018,56.035,-58.35
1,02/07/2018,55.502,-58.65
1,02/07/2018,56.207,-58.65
1,02/07/2018,55.823,-59.075
1,02/07/2018,55.685,-58.775
1,02/07/2018,55.472,-58.407
1,02/07/2018,55.442,-58.292
1,02/07/2018,55.392,-58.555
1,02/07/2018,55.503,-58.642
1,02/07/2018,55.64,-58.765
1,02/07/2018,56.033,-58.578
1,02/07/2018,55.953,-57.883
1,02/07/2018,55.842,-57.868
1,02/07/2018,55.558,-58.8
1,02/07/2018,55.907,-58.208
1,02/07/2018,55.843,-58.255
1,02/07/2018,55.42,-58.952
1,02/07/2018,55.568,-58.588
1,02/07/2018,55.783,-57.433
1,02/07/2018,55.833,-58.03
1,02/07/2018,55.523,-58.478
1,02/07/2018,55.545,-58.382
1,02/07/2018,55.225,-58.025
1,02/07/2018,55.075,-58.34
1,02/07/2018,55.082,-58.347
1,02/07/2018,55.465,-58.335
1,02/07/2018,55.091,-58.233
1,02/07/2018,55.078,-58.225
1,02/07/2018,55.069,-58.064
1,02/07/2018,55.063,-58.08
1,02/07/2018,55.059,-58.071
1,02/07/2018,55.085,-57.95
1,02/07/2018,55.252,-57.825
1,02/07/2018,55.297,-57.435
1,02/07/2018,55.747,-57.52
1,02/07/2018,55.675,-57.155
1,02/07/2018,55.263,-58.095
1,02/07/2018,55.007,-57.958
1,02/07/2018,54.996,-57.918
1,02/07/2018,55,-57.92
1,02/07/2018,54.931,-57.856
1,02/07/2018,54.942,-57.88
1,02/07/2018,54.945,-57.885
1,02/07/2018,54.929,-57.856
1,02/07/2018,54.956,-57.863
1,02/07/2018,55.65,-57.288
1,02/07/2018,55.38,-57.697
1,02/07/2018,54.862,-57.777
1,02/07/2018,54.866,-57.747
1,02/07/2018,54.909,-57.391
1,02/07/2018,54.895,-57.371
1,02/07/2018,54.901,-57.403
1,02/07/2018,55.54,-57.273
1,02/07/2018,55.287,-57.558
1,02/07/2018,55.548,-57.198
1,02/07/2018,54.828,-57.342
1,02/07/2018,54.81,-57.314
1,02/07/2018,54.826,-57.336
1,02/07/2018,54.74,-57.186
1,02/07/2018,54.74,-57.188
1,02/07/2018,54.726,-57.202
1,02/07/2018,54.71,-56.98
1,02/07/2018,54.695,-57.034
1,02/07/2018,54.692,-57.017
1,02/07/2018,54.715,-56.99
1,02/07/2018,54.706,-56.994
1,02/07/2018,55.137,-57.058
1,02/07/2018,54.591,-56.919
1,02/07/2018,54.582,-56.92
1,02/07/2018,54.596,-56.907
1,02/07/2018,54.592,-56.914
1,02/07/2018,54.592,-56.896
1,02/07/2018,54.592,-56.897
1,02/07/2018,54.581,-56.902
1,02/07/2018,54.601,-56.913
1,02/07/2018,54.601,-56.901
1,02/07/2018,54.594,-56.913
1,02/07/2018,55.245,-56.778
1,02/07/2018,55.238,-56.812
1,02/07/2018,55.23,-56.792
1,02/07/2018,54.611,-56.824
1,02/07/2018,54.616,-56.827
1,02/07/2018,55.15,-56.798
1,02/07/2018,55.185,-56.735
1,02/07/2018,55.138,-56.84
1,02/07/2018,54.564,-56.763
1,02/07/2018,54.563,-56.739
1,02/07/2018,54.566,-56.74
1,02/07/2018,55.268,-56.397
1,02/07/2018,54.801,-56.543
1,02/07/2018,54.797,-56.552
1,02/07/2018,54.807,-56.531
1,02/07/2018,54.803,-56.557
1,02/07/2018,54.895,-56.73
1,02/07/2018,54.292,-56.557
1,02/07/2018,54.861,-56.716
1,02/07/2018,54.849,-56.84
1,02/07/2018,54.917,-56.824
1,02/07/2018,54.255,-56.433
1,02/07/2018,54.355,-57.008
1,02/07/2018,54.344,-56.963
1,02/07/2018,54.353,-56.98
1,02/07/2018,54.243,-56.813
1,02/07/2018,54.254,-56.795
1,02/07/2018,54.248,-56.8
1,02/07/2018,54.159,-56.496
1,02/07/2018,54.149,-56.451
1,02/07/2018,54.558,-55.388
1,02/07/2018,54.196,-56.48
1,02/07/2018,54.187,-56.466
1,02/07/2018,54.185,-56.455
1,02/07/2018,54.189,-56.456
1,02/07/2018,54.035,-56.205
1,02/07/2018,54.588,-55.402
1,02/07/2018,53.925,-56.087
1,02/07/2018,54.955,-55.922
1,02/07/2018,53.7,-55.901
1,02/07/2018,53.712,-55.91
1,02/07/2018,53.696,-55.906
1,02/07/2018,53.714,-55.888
1,02/07/2018,53.706,-55.907
1,02/07/2018,54.155,-55.695
1,02/07/2018,54.292,-55.17
1,02/07/2018,54.405,-54.617
1,02/07/2018,53.592,-55.822
1,02/07/2018,53.863,-55.827
1,02/07/2018,53.467,-55.692
1,02/07/2018,53.302,-55.525
1,02/07/2018,53.55,-55.287
1,02/07/2018,53.647,-54.992
1,02/07/2018,53.627,-54.975
1,02/07/2018,53.273,-55.52
1,02/07/2018,53.042,-55.405
1,02/07/2018,52.988,-54.858
1,02/07/2018,53.297,-55.105
1,02/07/2018,53.18,-54.543
1,02/07/2018,53.118,-54.803
1,02/07/2018,53.13,-54.592
1,02/07/2018,52.637,-54.673
1,02/07/2018,53.022,-54.743
1,04/07/2018,49.783,-54.49
1,04/07/2018,50.068,-54.048
1,04/07/2018,50.177,-53.978
1,04/07/2018,50.288,-53.408
1,04/07/2018,50.302,-53.355
1,04/07/2018,50.775,-53.977
1,04/07/2018,50.353,-53.67
1,04/07/2018,50.637,-53.82
1,04/07/2018,50.658,-54.758
1,04/07/2018,50.457,-54.065
1,04/07/2018,50.664,-54.212
1,04/07/2018,50.672,-54.216
1,04/07/2018,50.672,-54.232
1,04/07/2018,50.668,-54.24
1,04/07/2018,50.582,-54.255
1,04/07/2018,50.785,-54.204
1,04/07/2018,50.79,-54.17
1,04/07/2018,50.814,-54.221
1,04/07/2018,50.81,-54.167
1,04/07/2018,50.822,-54.185
1,04/07/2018,51.26,-54.624
1,04/07/2018,51.265,-54.631
1,04/07/2018,50.842,-53.38
1,04/07/2018,50.962,-53.373
1,04/07/2018,50.962,-53.692
1,04/07/2018,51.01,-53.693
1,04/07/2018,51.14,-53.83
1,04/07/2018,51.37,-54.782
1,04/07/2018,50.304,-53.84
1,04/07/2018,50.307,-53.834
1,04/07/2018,50.303,-53.835
1,04/07/2018,50.303,-53.832
1,04/07/2018,50.312,-53.819
1,04/07/2018,51.492,-55.39
1,04/07/2018,51.527,-54.648
1,04/07/2018,51.643,-54.702
1,04/07/2018,51.645,-54.712
1,04/07/2018,51.617,-54.485
1,04/07/2018,51.738,-53.613
1,04/07/2018,51.672,-55.002
1,04/07/2018,51.677,-55.034
1,04/07/2018,51.9,-54.985
1,04/07/2018,51.902,-54.972
1,04/07/2018,51.908,-53.62
1,04/07/2018,52.1,-54.27
1,04/07/2018,52.143,-54.633
1,04/07/2018,52.402,-54.498
1,04/07/2018,52.078,-53.831
1,04/07/2018,52.12,-53.812
1,04/07/2018,52.114,-53.842
1,04/07/2018,52.071,-53.93
1,04/07/2018,52.1,-53.821
1,04/07/2018,52.095,-53.869
1,04/07/2018,52.087,-53.858
1,04/07/2018,52.078,-53.87
1,04/07/2018,51.975,-53.612
1,04/07/2018,52.632,-53.723
1,04/07/2018,52.067,-53.395
1,04/07/2018,52.156,-53.034
1,04/07/2018,52.156,-53.028
1,04/07/2018,51.517,-52.928
1,04/07/2018,51.35,-52.815
1,04/07/2018,50.882,-53.355
1,04/07/2018,50.485,-53.083
1,04/07/2018,50.33,-53.238
1,04/07/2018,50.168,-53.298
1,04/07/2018,49.586,-53.638
1,04/07/2018,49.583,-53.666
1,04/07/2018,49.605,-53.659
1,04/07/2018,49.57,-53.633
1,04/07/2018,49.543,-53.61
1,04/07/2018,49.723,-52.576
1,04/07/2018,49.72,-52.589
1,04/07/2018,51.873,-52.59
1,04/07/2018,48.968,-52.863
1,04/07/2018,48.673,-51.902
1,04/07/2018,48.947,-51.665
1,04/07/2018,50.082,-54.448
1,05/07/2018,51.967,-55.283
1,05/07/2018,52.342,-55.603
1,05/07/2018,52.272,-55.562
1,05/07/2018,52.04,-55.375
1,05/07/2018,52.167,-55.61
1,05/07/2018,51.842,-55.167
1,05/07/2018,52.132,-55.662
1,05/07/2018,52.133,-55.66
1,05/07/2018,52.065,-55.54
1,05/07/2018,51.855,-55.37
1,05/07/2018,51.838,-55.373
1,05/07/2018,51.958,-55.466
1,05/07/2018,51.962,-55.457
1,05/07/2018,52.038,-55.688
1,05/07/2018,51.77,-54.837
1,05/07/2018,51.722,-54.903
1,05/07/2018,51.872,-55.535
1,05/07/2018,52.015,-55.762
1,05/07/2018,52.007,-55.775
1,05/07/2018,51.898,-55.678
1,05/07/2018,51.967,-55.833
1,05/07/2018,51.518,-55.373
1,05/07/2018,51.952,-55.815
1,05/07/2018,51.475,-55.372
1,05/07/2018,51.52,-55.4
1,05/07/2018,51.902,-55.938
1,05/07/2018,51.94,-55.893
1,05/07/2018,51.628,-55.68
1,05/07/2018,51.424,-55.424
1,05/07/2018,51.42,-55.427
1,05/07/2018,51.39,-55.423
1,05/07/2018,51.827,-56.025
1,05/07/2018,51.242,-55.27
1,05/07/2018,51.75,-56.213
1,05/07/2018,51.29,-55.44
1,05/07/2018,51.24,-55.62
1,05/07/2018,51.712,-56.38
1,05/07/2018,51.222,-55.642
1,05/07/2018,51.675,-56.495
1,05/07/2018,51.103,-55.55
1,05/07/2018,51.64,-56.63
1,05/07/2018,51.208,-55.75
1,05/07/2018,51.223,-57.122
1,05/07/2018,51.407,-57.042
1,05/07/2018,51.423,-57.24
1,05/07/2018,51.3,-57.99
1,06/07/2018,48.385,-53.007
1,06/07/2018,51.067,-54.245
1,06/07/2018,51.322,-52.602
1,06/07/2018,51.152,-52.333
1,06/07/2018,50.822,-53.93
1,06/07/2018,50.363,-53.753
1,06/07/2018,50.513,-53.582
1,06/07/2018,50.568,-53.873
1,06/07/2018,50.118,-53.028
1,06/07/2018,50.127,-53.128
1,06/07/2018,50.03,-53.522
1,06/07/2018,49.988,-52.923
1,06/07/2018,48.62,-52.045
1,06/07/2018,49.192,-52.328
1,06/07/2018,49.878,-53.655
1,06/07/2018,50.055,-53.155
1,06/07/2018,49.842,-52.937
1,06/07/2018,50.028,-53.182
1,06/07/2018,48.757,-51.225
1,06/07/2018,48.637,-52.083
1,06/07/2018,48.727,-51.255
1,08/07/2018,53.265,-55.008
1,08/07/2018,53.285,-55.055
1,08/07/2018,52.94,-52.68
1,08/07/2018,52.923,-52.572
1,08/07/2018,53.513,-54.71
1,08/07/2018,53.418,-54.635
1,08/07/2018,53.408,-52.435
1,08/07/2018,53.985,-54.405
1,09/07/2018,48.33,-52.37
1,09/07/2018,48.33,-52.37
1,09/07/2018,48.578,-50.407
1,09/07/2018,48.578,-50.407
1,09/07/2018,49.965,-53.178
1,09/07/2018,49.852,-52.468
1,09/07/2018,49.555,-53.388
1,09/07/2018,49.077,-51.437
1,09/07/2018,49.077,-51.437
1,09/07/2018,48.802,-52.153
1,09/07/2018,48.802,-52.153
1,09/07/2018,50.923,-52.903
1,09/07/2018,50.122,-52.26
1,09/07/2018,49.748,-52.285
1,09/07/2018,50.493,-53.055
1,09/07/2018,51.518,-51.938
1,09/07/2018,50.747,-52.893
1,09/07/2018,50.478,-53.637
1,09/07/2018,50.278,-53.235
1,09/07/2018,50.305,-53.512
1,09/07/2018,50.035,-52.347
1,09/07/2018,51.375,-55.007
1,09/07/2018,51.41,-55.457
1,09/07/2018,51.424,-55.464
1,09/07/2018,51.414,-55.437
1,09/07/2018,51.42,-55.431
1,09/07/2018,51.421,-55.432
1,09/07/2018,51.907,-54.53
1,09/07/2018,51.953,-54.715
1,09/07/2018,51.552,-55.147
1,09/07/2018,51.952,-55.182
1,09/07/2018,52.015,-54.878
1,09/07/2018,51.938,-55.17
1,09/07/2018,51.927,-55.135
1,09/07/2018,50.31,-56.015
1,09/07/2018,50.275,-55.967
1,10/07/2018,49.582,-53.642
1,10/07/2018,49.903,-52.845
1,10/07/2018,50.163,-53.3
1,10/07/2018,50.348,-53.027
1,10/07/2018,50.615,-53.553
1,10/07/2018,50.397,-53.44
1,10/07/2018,49.462,-53.273
1,10/07/2018,48.532,-49.798
1,11/07/2018,50.447,-54.863
1,11/07/2018,50.625,-54.98
1,11/07/2018,50.723,-55.06
1,11/07/2018,50.782,-54.893
1,11/07/2018,50.923,-54.522
1,11/07/2018,51.215,-55.525
1,11/07/2018,51.397,-55.442
1,11/07/2018,51.427,-55.427
1,11/07/2018,50.3,-55.842
1,11/07/2018,50.715,-54.082
1,11/07/2018,51.165,-54.623
1,11/07/2018,50.96,-54.473
1,11/07/2018,51.458,-55.255
1,11/07/2018,50.508,-53.23
1,11/07/2018,49.452,-53.06
1,11/07/2018,48.775,-52.032
1,11/07/2018,50.96,-54.458
1,11/07/2018,50.76,-54.192
1,11/07/2018,50.303,-51.79
1,11/07/2018,49.948,-52.53
1,11/07/2018,50.415,-53.167
1,11/07/2018,50.017,-52.963
1,11/07/2018,50.007,-52.153
1,11/07/2018,50.157,-52.252
1,11/07/2018,50.15,-52.175
1,11/07/2018,50.517,-52.203
1,11/07/2018,50.06,-53.407
1,11/07/2018,50.343,-53.337
1,11/07/2018,50.512,-55.173
1,11/07/2018,52.412,-53.893
1,11/07/2018,52.187,-53.647
1,11/07/2018,52.043,-54.592
1,11/07/2018,51.915,-54.572
1,11/07/2018,52.205,-53.658
1,11/07/2018,52.183,-53.673
1,11/07/2018,51.638,-54.897
1,11/07/2018,51.685,-54.783
1,11/07/2018,51.523,-54.847
1,11/07/2018,51.597,-54.775
1,11/07/2018,51.995,-54.148
1,11/07/2018,51.66,-53.507
1,11/07/2018,52.035,-53.668
1,11/07/2018,52.115,-52.677
1,11/07/2018,52.067,-53.635
1,11/07/2018,52.03,-53.647
1,11/07/2018,51.353,-52.472
1,11/07/2018,51.605,-52.51
1,11/07/2018,51.717,-52.693
1,11/07/2018,51.835,-53.405
1,11/07/2018,51.318,-54.318
1,11/07/2018,51.18,-55.532
1,11/07/2018,51.217,-55.488
1,11/07/2018,51.28,-55.422
1,11/07/2018,51.113,-55.097
1,11/07/2018,51.145,-54.507
1,11/07/2018,51.218,-54.343
1,11/07/2018,51.323,-54.427
1,11/07/2018,51.32,-54.375
1,11/07/2018,51.88,-55.525
1,12/07/2018,57.46,-55.07
1,12/07/2018,57.245,-55.483
1,12/07/2018,51.847,-51.272
1,12/07/2018,51.408,-52.427
1,12/07/2018,51.978,-53.448
1,12/07/2018,51.942,-54.602
1,12/07/2018,52.14,-54.262
1,12/07/2018,51.615,-54.88
1,12/07/2018,51.605,-54.772
1,12/07/2018,51.69,-54.66
1,12/07/2018,51.528,-54.895
1,12/07/2018,51.103,-55.255
1,12/07/2018,50.98,-54.443
1,12/07/2018,50.932,-54.438
1,12/07/2018,50.717,-54.965
1,12/07/2018,50.482,-55.138
1,12/07/2018,50.517,-55.747
1,12/07/2018,50.873,-54.997
1,12/07/2018,50.365,-55.423
1,12/07/2018,50.318,-54.74
1,12/07/2018,50.732,-54.403
1,12/07/2018,51.587,-52.478
1,12/07/2018,51.782,-53.167
1,12/07/2018,51.723,-53.313
1,12/07/2018,51.285,-54.232
1,12/07/2018,51.542,-54.748
1,12/07/2018,51.425,-54.908
1,12/07/2018,51.325,-54.348
1,12/07/2018,50.257,-53.155
1,12/07/2018,49.922,-52.907
1,12/07/2018,51.688,-52.643
1,12/07/2018,50.188,-52.265
1,12/07/2018,49.99,-52.088
1,12/07/2018,49.715,-52.173
1,12/07/2018,49.575,-53.653
1,12/07/2018,50.03,-53.425
1,12/07/2018,51.215,-54.6
1,12/07/2018,51.333,-51.475
1,12/07/2018,50.56,-52.18
1,12/07/2018,51.873,-54.182
1,12/07/2018,48.792,-52.267
1,13/07/2018,55.263,-56.745
1,13/07/2018,55.258,-56.665
1,13/07/2018,55.103,-55.755
1,13/07/2018,55.038,-56.612
1,13/07/2018,54.903,-56.863
1,13/07/2018,54.86,-56.862
1,13/07/2018,54.768,-56.893
1,13/07/2018,54.73,-56.895
1,13/07/2018,54.72,-56.898
1,13/07/2018,54.675,-56.9
1,13/07/2018,54.655,-56.928
1,13/07/2018,54.635,-56.965
1,13/07/2018,54.622,-56.92
1,13/07/2018,54.387,-56.96
1,13/07/2018,54.718,-56.588
1,13/07/2018,54.653,-56.803
1,13/07/2018,54.37,-55.43
1,13/07/2018,54.643,-56.247
1,13/07/2018,54.505,-56.092
1,13/07/2018,54.452,-55.963
1,13/07/2018,54.472,-56.04
1,13/07/2018,54.652,-55.863
1,13/07/2018,54.487,-56.143
1,13/07/2018,54.403,-56.785
1,13/07/2018,54.605,-56.845
1,13/07/2018,54.378,-56.905
1,13/07/2018,54.272,-56.668
1,13/07/2018,54.333,-56.938
1,13/07/2018,54.285,-56.827
1,13/07/2018,54.28,-55.882
1,13/07/2018,54.198,-56.01
1,13/07/2018,54.185,-55.97
1,13/07/2018,54.177,-56.897
1,13/07/2018,54.162,-56.973
1,13/07/2018,54.162,-56.853
1,13/07/2018,54.162,-56.855
1,13/07/2018,54.02,-57.035
1,13/07/2018,54.202,-56.483
1,13/07/2018,54.18,-56.53
1,13/07/2018,54.173,-56.553
1,13/07/2018,54.018,-56.622
1,13/07/2018,54.025,-56.5
1,13/07/2018,54.008,-56.507
1,13/07/2018,53.977,-56.308
1,13/07/2018,53.83,-56.18
1,13/07/2018,53.788,-56.073
1,13/07/2018,53.873,-55.575
1,13/07/2018,54.783,-54.103
1,13/07/2018,54.7,-54.395
1,13/07/2018,54.55,-54.38
1,13/07/2018,54.887,-54.1
1,14/07/2018,54.94,-52.99
1,14/07/2018,54.678,-54.07
1,14/07/2018,54.675,-54.07
1,14/07/2018,54.692,-54.082
1,14/07/2018,54.637,-54.172
1,14/07/2018,54.488,-54.037
1,14/07/2018,54.413,-53.922
1,14/07/2018,54.44,-54.07
1,14/07/2018,54.49,-54.233
1,14/07/2018,54.235,-52.5
1,14/07/2018,54.152,-52.897
1,14/07/2018,53.652,-52.393
1,14/07/2018,53.53,-51.702
1,14/07/2018,53.22,-52.99
1,14/07/2018,53.185,-53.625
1,14/07/2018,54.47,-54.38
1,14/07/2018,53.917,-53.897
1,14/07/2018,53.665,-54.283
1,14/07/2018,53.982,-54.828
1,14/07/2018,53.533,-54.537
1,14/07/2018,53.215,-54.815
1,14/07/2018,53.292,-55.108
1,14/07/2018,53.297,-55.108
1,15/07/2018,55.737,-59.89
1,15/07/2018,55.632,-59.495
1,15/07/2018,55.662,-59.543
1,15/07/2018,55.668,-59.558
1,15/07/2018,55.703,-59.108
1,15/07/2018,55.778,-59.073
1,15/07/2018,55.872,-59.287
1,15/07/2018,55.732,-59.298
1,15/07/2018,55.828,-59.435
1,15/07/2018,55.808,-59.72
1,15/07/2018,55.872,-58.532
1,15/07/2018,55.84,-57.91
1,15/07/2018,55.968,-57.697
1,15/07/2018,56.015,-57.615
1,15/07/2018,55.977,-57.42
1,15/07/2018,55.933,-57.382
1,15/07/2018,55.902,-57.698
1,15/07/2018,55.76,-59.003
1,15/07/2018,55.682,-59.82
1,15/07/2018,55.673,-59.823
1,15/07/2018,55.653,-59.817
1,15/07/2018,55.647,-59.785
1,15/07/2018,55.752,-59.682
1,15/07/2018,55.728,-59.695
1,15/07/2018,55.777,-59.412
1,15/07/2018,55.803,-59.353
1,15/07/2018,55.773,-59.702
1,15/07/2018,55.76,-59.765
1,16/07/2018,49.005,-52.842
1,16/07/2018,48.988,-52.848
1,16/07/2018,49.675,-53.64
1,16/07/2018,50.252,-54.78
1,16/07/2018,49.96,-55.212
1,16/07/2018,50.325,-55.098
1,16/07/2018,50.253,-54.768
1,16/07/2018,49.573,-53.645
1,16/07/2018,49.175,-52.702
1,16/07/2018,49.668,-53.625
1,16/07/2018,51.533,-54.302
1,16/07/2018,51.51,-54.348
1,16/07/2018,51.187,-54.412
1,16/07/2018,51.28,-54.565
1,16/07/2018,50.285,-55.1
1,16/07/2018,50.262,-56.208
1,16/07/2018,50.882,-54.593
1,16/07/2018,50.91,-54.56
1,16/07/2018,50.955,-55.103
1,16/07/2018,51.033,-55.148
1,16/07/2018,52.052,-55.61
1,16/07/2018,52.235,-55.318
1,16/07/2018,51.847,-54.715
1,16/07/2018,51.835,-54.655
1,16/07/2018,51.85,-54.512
1,16/07/2018,52.1,-54.777
1,16/07/2018,51.51,-54.067
1,16/07/2018,51.533,-53.687
1,17/07/2018,50.865,-54.645
1,17/07/2018,50.913,-55.395
1,17/07/2018,51.948,-53.047
1,17/07/2018,50.082,-54.485
1,17/07/2018,50.165,-55.04
1,17/07/2018,50.403,-55.642
1,17/07/2018,49.993,-55.127
1,17/07/2018,50.975,-55.19
1,17/07/2018,50.553,-55.537
1,17/07/2018,51.247,-54.382
1,17/07/2018,50.693,-54.897
1,17/07/2018,51.058,-54.595
1,17/07/2018,51.04,-55.222
1,17/07/2018,50.158,-52.425
1,17/07/2018,50.688,-52.085
1,17/07/2018,51.668,-51.485
1,17/07/2018,51.668,-51.485
1,17/07/2018,50.888,-54.437
1,17/07/2018,51.757,-51.15
1,17/07/2018,51.557,-53.482
1,17/07/2018,51.393,-53.92
1,17/07/2018,50.543,-55.92
1,17/07/2018,56.605,-58.563
1,17/07/2018,56.358,-58.678
1,17/07/2018,55.852,-59.378
1,17/07/2018,55.575,-59.012
1,17/07/2018,55.563,-58.697
1,17/07/2018,55.678,-58.002
1,17/07/2018,55.608,-58.672
1,17/07/2018,55.84,-59.312
1,17/07/2018,55.977,-57.985
1,17/07/2018,55.72,-57.882
1,17/07/2018,55.782,-57.722
1,17/07/2018,55.858,-57.472
1,17/07/2018,55.847,-57.393
1,17/07/2018,55.77,-57.355
1,17/07/2018,55.798,-57.332
1,17/07/2018,55.835,-57.115
1,17/07/2018,55.748,-56.98
1,17/07/2018,55.698,-56.612
1,17/07/2018,55.992,-56.608
1,17/07/2018,55.193,-57.997
1,17/07/2018,55.313,-57.915
1,17/07/2018,55.718,-55.813
1,17/07/2018,55.618,-56.273
1,17/07/2018,56.938,-58.958
1,17/07/2018,55.677,-56.375
1,17/07/2018,55.553,-56.628
1,18/07/2018,53.262,-54.99
1,18/07/2018,53.265,-55.038
1,18/07/2018,53.282,-55.08
1,18/07/2018,53.375,-54.742
1,18/07/2018,53.345,-54.828
1,18/07/2018,53.518,-54.907
1,18/07/2018,53.645,-55.05
1,18/07/2018,53.658,-55.225
1,18/07/2018,57.833,-57.373
1,18/07/2018,53.572,-55.179
1,18/07/2018,53.567,-55.232
1,18/07/2018,53.59,-55.244
1,18/07/2018,53.592,-55.294
1,18/07/2018,53.621,-55.203
1,18/07/2018,53.578,-55.321
1,18/07/2018,53.575,-55.23
1,18/07/2018,53.63,-55.264
1,18/07/2018,53.586,-55.266
1,18/07/2018,53.637,-55.188
1,18/07/2018,53.645,-55.301
1,18/07/2018,53.667,-55.3
1,18/07/2018,48.235,-52.268
1,18/07/2018,49.17,-52.898
1,18/07/2018,49.067,-52.69
1,18/07/2018,53.772,-55.375
1,18/07/2018,53.892,-55.375
1,18/07/2018,53.842,-55.568
1,18/07/2018,51.348,-49.717
